pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note
PV_POS_0540,Cherry Powdery Mildew,CHERRY POWDERY MILDEW,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0541,Cherry Powdery Mildew,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0542,Cherry Powdery Mildew,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0543,CHERRY POWDERY MILDEW,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0544,CHERRY POWDERY MILDEW,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0545,powdery mildew of cherry,CPM,powdery mildew of cherry,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0546,Squash Powdery Mildew,Squash Powdery Mildew,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0547,Squash Powdery Mildew,SQUASH POWDERY MILDEW,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0548,Squash Powdery Mildew,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0549,Squash Powdery Mildew,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0550,Squash Powdery Mildew,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0551,Squash Powdery Mildew,SQUASH POWDERY MILDEW,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0552,Squash Powdery Mildew,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0553,Squash Powdery Mildew,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0554,Squash Powdery Mildew,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0555,SQUASH POWDERY MILDEW,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0556,SQUASH POWDERY MILDEW,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0557,SQUASH POWDERY MILDEW,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0558,cucurbit powdery mildew,SPM,cucurbit powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0559,cucurbit powdery mildew,powdery mildew of squash,cucurbit powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0560,SPM,powdery mildew of squash,spm,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew'
PV_POS_0561,Rice Blast,Rice Blast,rice blast,rice blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0562,Rice Blast,RICE BLAST,rice blast,rice blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0563,Rice Blast,blast disease of rice,rice blast,blast disease of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0564,Rice Blast,RB,rice blast,rb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0565,Rice Blast,rice blast disease,rice blast,rice blast disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0566,Rice Blast,Pyricularia blast,rice blast,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0567,Rice Blast,neck rot,rice blast,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0568,Rice Blast,RICE BLAST,rice blast,rice blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0569,Rice Blast,blast disease of rice,rice blast,blast disease of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0570,Rice Blast,RB,rice blast,rb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0571,Rice Blast,rice blast disease,rice blast,rice blast disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0572,Rice Blast,Pyricularia blast,rice blast,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0573,Rice Blast,neck rot,rice blast,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0574,RICE BLAST,blast disease of rice,rice blast,blast disease of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0575,RICE BLAST,RB,rice blast,rb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0576,RICE BLAST,rice blast disease,rice blast,rice blast disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0577,RICE BLAST,Pyricularia blast,rice blast,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0578,RICE BLAST,neck rot,rice blast,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0579,blast disease of rice,RB,blast disease of rice,rb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0580,blast disease of rice,rice blast disease,blast disease of rice,rice blast disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0581,blast disease of rice,Pyricularia blast,blast disease of rice,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0582,blast disease of rice,neck rot,blast disease of rice,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0583,RB,rice blast disease,rb,rice blast disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0584,RB,Pyricularia blast,rb,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0585,RB,neck rot,rb,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0586,rice blast disease,Pyricularia blast,rice blast disease,pyricularia blast,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0587,rice blast disease,neck rot,rice blast disease,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0588,Pyricularia blast,neck rot,pyricularia blast,neck rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice blast'
PV_POS_0589,Rice Brown Spot,Rice Brown Spot,rice brown spot,rice brown spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0590,Rice Brown Spot,RICE BROWN SPOT,rice brown spot,rice brown spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0591,Rice Brown Spot,brown spot of rice,rice brown spot,brown spot of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0592,Rice Brown Spot,Helminthosporium leaf spot,rice brown spot,helminthosporium leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0593,Rice Brown Spot,RBS,rice brown spot,rbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0594,Rice Brown Spot,RICE BROWN SPOT,rice brown spot,rice brown spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0595,Rice Brown Spot,brown spot of rice,rice brown spot,brown spot of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0596,Rice Brown Spot,Helminthosporium leaf spot,rice brown spot,helminthosporium leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0597,Rice Brown Spot,RBS,rice brown spot,rbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0598,RICE BROWN SPOT,brown spot of rice,rice brown spot,brown spot of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0599,RICE BROWN SPOT,Helminthosporium leaf spot,rice brown spot,helminthosporium leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0600,RICE BROWN SPOT,RBS,rice brown spot,rbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0601,brown spot of rice,Helminthosporium leaf spot,brown spot of rice,helminthosporium leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0602,brown spot of rice,RBS,brown spot of rice,rbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0603,Helminthosporium leaf spot,RBS,helminthosporium leaf spot,rbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice brown spot'
PV_POS_0604,Rice Bacterial Blight,Rice Bacterial Blight,rice bacterial blight,rice bacterial blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0605,Rice Bacterial Blight,RICE BACTERIAL BLIGHT,rice bacterial blight,rice bacterial blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0606,Rice Bacterial Blight,bacterial leaf blight of rice,rice bacterial blight,bacterial leaf blight of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0607,Rice Bacterial Blight,BLB,rice bacterial blight,blb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0608,Rice Bacterial Blight,rice blight,rice bacterial blight,rice blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0609,Rice Bacterial Blight,Xoo blight,rice bacterial blight,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0610,Rice Bacterial Blight,RICE BACTERIAL BLIGHT,rice bacterial blight,rice bacterial blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0611,Rice Bacterial Blight,bacterial leaf blight of rice,rice bacterial blight,bacterial leaf blight of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0612,Rice Bacterial Blight,BLB,rice bacterial blight,blb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0613,Rice Bacterial Blight,rice blight,rice bacterial blight,rice blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0614,Rice Bacterial Blight,Xoo blight,rice bacterial blight,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0615,RICE BACTERIAL BLIGHT,bacterial leaf blight of rice,rice bacterial blight,bacterial leaf blight of rice,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0616,RICE BACTERIAL BLIGHT,BLB,rice bacterial blight,blb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0617,RICE BACTERIAL BLIGHT,rice blight,rice bacterial blight,rice blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0618,RICE BACTERIAL BLIGHT,Xoo blight,rice bacterial blight,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0619,bacterial leaf blight of rice,BLB,bacterial leaf blight of rice,blb,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0620,bacterial leaf blight of rice,rice blight,bacterial leaf blight of rice,rice blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0621,bacterial leaf blight of rice,Xoo blight,bacterial leaf blight of rice,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0622,BLB,rice blight,blb,rice blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0623,BLB,Xoo blight,blb,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0624,rice blight,Xoo blight,rice blight,xoo blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'rice bacterial blight'
PV_POS_0625,Wheat Stripe Rust,Wheat Stripe Rust,wheat stripe rust,wheat stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0626,Wheat Stripe Rust,STRIPE RUST,wheat stripe rust,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0627,Wheat Stripe Rust,yellow rust of wheat,wheat stripe rust,yellow rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0628,Wheat Stripe Rust,YR,wheat stripe rust,yr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0629,Wheat Stripe Rust,stripe rust,wheat stripe rust,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0630,Wheat Stripe Rust,Pst,wheat stripe rust,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0631,Wheat Stripe Rust,wheat yellow rust,wheat stripe rust,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0632,Wheat Stripe Rust,STRIPE RUST,wheat stripe rust,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0633,Wheat Stripe Rust,yellow rust of wheat,wheat stripe rust,yellow rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0634,Wheat Stripe Rust,YR,wheat stripe rust,yr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0635,Wheat Stripe Rust,stripe rust,wheat stripe rust,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0636,Wheat Stripe Rust,Pst,wheat stripe rust,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0637,Wheat Stripe Rust,wheat yellow rust,wheat stripe rust,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0638,STRIPE RUST,yellow rust of wheat,stripe rust,yellow rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0639,STRIPE RUST,YR,stripe rust,yr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0640,STRIPE RUST,stripe rust,stripe rust,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0641,STRIPE RUST,Pst,stripe rust,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0642,STRIPE RUST,wheat yellow rust,stripe rust,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0643,yellow rust of wheat,YR,yellow rust of wheat,yr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0644,yellow rust of wheat,stripe rust,yellow rust of wheat,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0645,yellow rust of wheat,Pst,yellow rust of wheat,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0646,yellow rust of wheat,wheat yellow rust,yellow rust of wheat,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0647,YR,stripe rust,yr,stripe rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0648,YR,Pst,yr,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0649,YR,wheat yellow rust,yr,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0650,stripe rust,Pst,stripe rust,pst,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0651,stripe rust,wheat yellow rust,stripe rust,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0652,Pst,wheat yellow rust,pst,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust'
PV_POS_0653,Wheat Leaf Rust,Wheat Leaf Rust,wheat leaf rust,wheat leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0654,Wheat Leaf Rust,LEAF RUST,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0655,Wheat Leaf Rust,brown rust of wheat,wheat leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0656,Wheat Leaf Rust,LR,wheat leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0657,Wheat Leaf Rust,leaf rust,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0658,Wheat Leaf Rust,Pt,wheat leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0659,Wheat Leaf Rust,wheat brown rust,wheat leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0660,Wheat Leaf Rust,LEAF RUST,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0661,Wheat Leaf Rust,brown rust of wheat,wheat leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0662,Wheat Leaf Rust,LR,wheat leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0663,Wheat Leaf Rust,leaf rust,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0664,Wheat Leaf Rust,Pt,wheat leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0665,Wheat Leaf Rust,wheat brown rust,wheat leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0666,LEAF RUST,brown rust of wheat,leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0667,LEAF RUST,LR,leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0668,LEAF RUST,leaf rust,leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0669,LEAF RUST,Pt,leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0670,LEAF RUST,wheat brown rust,leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0671,brown rust of wheat,LR,brown rust of wheat,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0672,brown rust of wheat,leaf rust,brown rust of wheat,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0673,brown rust of wheat,Pt,brown rust of wheat,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0674,brown rust of wheat,wheat brown rust,brown rust of wheat,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0675,LR,leaf rust,lr,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0676,LR,Pt,lr,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0677,LR,wheat brown rust,lr,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0678,leaf rust,Pt,leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0679,leaf rust,wheat brown rust,leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0680,Pt,wheat brown rust,pt,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust'
PV_POS_0681,Wheat Powdery Mildew,Wheat Powdery Mildew,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0682,Wheat Powdery Mildew,WHEAT POWDERY MILDEW,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0683,Wheat Powdery Mildew,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0684,Wheat Powdery Mildew,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0685,Wheat Powdery Mildew,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0686,Wheat Powdery Mildew,WHEAT POWDERY MILDEW,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0687,Wheat Powdery Mildew,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0688,Wheat Powdery Mildew,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0689,Wheat Powdery Mildew,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0690,WHEAT POWDERY MILDEW,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0691,WHEAT POWDERY MILDEW,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0692,WHEAT POWDERY MILDEW,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0693,powdery mildew of wheat,WPM,powdery mildew of wheat,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0694,powdery mildew of wheat,cereal powdery mildew,powdery mildew of wheat,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0695,WPM,cereal powdery mildew,wpm,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew'
PV_POS_0696,Wheat Fusarium Head Blight,Wheat Fusarium Head Blight,wheat fusarium head blight,wheat fusarium head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0697,Wheat Fusarium Head Blight,FHB,wheat fusarium head blight,fhb,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0698,Wheat Fusarium Head Blight,head scab,wheat fusarium head blight,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0699,Wheat Fusarium Head Blight,Fusarium scab,wheat fusarium head blight,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0700,Wheat Fusarium Head Blight,scab of wheat,wheat fusarium head blight,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0701,Wheat Fusarium Head Blight,head blight,wheat fusarium head blight,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0702,Wheat Fusarium Head Blight,FHB,wheat fusarium head blight,fhb,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0703,Wheat Fusarium Head Blight,head scab,wheat fusarium head blight,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0704,Wheat Fusarium Head Blight,Fusarium scab,wheat fusarium head blight,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0705,Wheat Fusarium Head Blight,scab of wheat,wheat fusarium head blight,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0706,Wheat Fusarium Head Blight,head blight,wheat fusarium head blight,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0707,FHB,head scab,fhb,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0708,FHB,Fusarium scab,fhb,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0709,FHB,scab of wheat,fhb,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0710,FHB,head blight,fhb,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0711,head scab,Fusarium scab,head scab,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0712,head scab,scab of wheat,head scab,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0713,head scab,head blight,head scab,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0714,Fusarium scab,scab of wheat,fusarium scab,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0715,Fusarium scab,head blight,fusarium scab,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0716,scab of wheat,head blight,scab of wheat,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight'
PV_POS_0717,Soybean Rust,Soybean Rust,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0718,Soybean Rust,SOYBEAN RUST,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
PV_POS_0719,Soybean Rust,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust'
