pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note,context_1,context_2
PV_POS_0651,stripe rust,wheat yellow rust,stripe rust,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust',Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.
PV_POS_0652,Pst,wheat yellow rust,pst,wheat yellow rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat stripe rust',Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.
PV_POS_0653,Wheat Leaf Rust,Wheat Leaf Rust,wheat leaf rust,wheat leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0654,Wheat Leaf Rust,LEAF RUST,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0655,Wheat Leaf Rust,brown rust of wheat,wheat leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0656,Wheat Leaf Rust,LR,wheat leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0657,Wheat Leaf Rust,leaf rust,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0658,Wheat Leaf Rust,Pt,wheat leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0659,Wheat Leaf Rust,wheat brown rust,wheat leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0660,Wheat Leaf Rust,LEAF RUST,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0661,Wheat Leaf Rust,brown rust of wheat,wheat leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0662,Wheat Leaf Rust,LR,wheat leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0663,Wheat Leaf Rust,leaf rust,wheat leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0664,Wheat Leaf Rust,Pt,wheat leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0665,Wheat Leaf Rust,wheat brown rust,wheat leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0666,LEAF RUST,brown rust of wheat,leaf rust,brown rust of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0667,LEAF RUST,LR,leaf rust,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0668,LEAF RUST,leaf rust,leaf rust,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0669,LEAF RUST,Pt,leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0670,LEAF RUST,wheat brown rust,leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0671,brown rust of wheat,LR,brown rust of wheat,lr,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0672,brown rust of wheat,leaf rust,brown rust of wheat,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0673,brown rust of wheat,Pt,brown rust of wheat,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0674,brown rust of wheat,wheat brown rust,brown rust of wheat,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0675,LR,leaf rust,lr,leaf rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0676,LR,Pt,lr,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0677,LR,wheat brown rust,lr,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0678,leaf rust,Pt,leaf rust,pt,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0679,leaf rust,wheat brown rust,leaf rust,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0680,Pt,wheat brown rust,pt,wheat brown rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat leaf rust',Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.
PV_POS_0681,Wheat Powdery Mildew,Wheat Powdery Mildew,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0682,Wheat Powdery Mildew,WHEAT POWDERY MILDEW,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0683,Wheat Powdery Mildew,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0684,Wheat Powdery Mildew,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0685,Wheat Powdery Mildew,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0686,Wheat Powdery Mildew,WHEAT POWDERY MILDEW,wheat powdery mildew,wheat powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0687,Wheat Powdery Mildew,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0688,Wheat Powdery Mildew,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0689,Wheat Powdery Mildew,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0690,WHEAT POWDERY MILDEW,powdery mildew of wheat,wheat powdery mildew,powdery mildew of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0691,WHEAT POWDERY MILDEW,WPM,wheat powdery mildew,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0692,WHEAT POWDERY MILDEW,cereal powdery mildew,wheat powdery mildew,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0693,powdery mildew of wheat,WPM,powdery mildew of wheat,wpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0694,powdery mildew of wheat,cereal powdery mildew,powdery mildew of wheat,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0695,WPM,cereal powdery mildew,wpm,cereal powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat powdery mildew',"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.","Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather."
PV_POS_0696,Wheat Fusarium Head Blight,Wheat Fusarium Head Blight,wheat fusarium head blight,wheat fusarium head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0697,Wheat Fusarium Head Blight,FHB,wheat fusarium head blight,fhb,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0698,Wheat Fusarium Head Blight,head scab,wheat fusarium head blight,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0699,Wheat Fusarium Head Blight,Fusarium scab,wheat fusarium head blight,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0700,Wheat Fusarium Head Blight,scab of wheat,wheat fusarium head blight,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0701,Wheat Fusarium Head Blight,head blight,wheat fusarium head blight,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0702,Wheat Fusarium Head Blight,FHB,wheat fusarium head blight,fhb,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0703,Wheat Fusarium Head Blight,head scab,wheat fusarium head blight,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0704,Wheat Fusarium Head Blight,Fusarium scab,wheat fusarium head blight,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0705,Wheat Fusarium Head Blight,scab of wheat,wheat fusarium head blight,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0706,Wheat Fusarium Head Blight,head blight,wheat fusarium head blight,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0707,FHB,head scab,fhb,head scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0708,FHB,Fusarium scab,fhb,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0709,FHB,scab of wheat,fhb,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0710,FHB,head blight,fhb,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0711,head scab,Fusarium scab,head scab,fusarium scab,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0712,head scab,scab of wheat,head scab,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0713,head scab,head blight,head scab,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0714,Fusarium scab,scab of wheat,fusarium scab,scab of wheat,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0715,Fusarium scab,head blight,fusarium scab,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0716,scab of wheat,head blight,scab of wheat,head blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'wheat fusarium head blight',Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).
PV_POS_0717,Soybean Rust,Soybean Rust,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0718,Soybean Rust,SOYBEAN RUST,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0719,Soybean Rust,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
