name_a,context_a,name_b,context_b,canonical_id_a,canonical_id_b,source_url_a,source_url_b,match,llm_match,lambda_val,context_quality_a,context_quality_b,pair_type,name_sim_score,source_a,source_b,lambda_source,exclude_from_lambda,type_a,type_b,lambda_original,type_needs_scraping,same_context
banana wilt,"Panama disease is a plant disease that infects banana plants. It is a wilting disease caused by the fungus Fusarium oxysporum f. The pathogen is resistant to fungicides, and its control is limited to phytosanitary measures.",fusarium wilt of banana,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",banana_fusarium_wilt,banana_fusarium_wilt,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6835,good,good,A,0.6667,,,original_llm,0,disease,disease,,0,0
asr,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation,potyvirus group,"Potyvirus is a genus of positive-strand RNA viruses in the family Potyviridae. Like begomoviruses, members of this genus may cause significant losses in agricultural, pastoral, horticultural, and ornamental crops.",soybean_rust,agrovoc_c_32866,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_32866,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
huanglongbing,Citrus greening disease (Chinese: 黃龍病; pinyin: huánglóngbìng abbr. HLB) is a disease of citrus trees caused by bacteria of the genus Liberibacter. These microbes are transmitted by two species of bug: the Asian citrus psyllid Diaphorina citri and the African citrus psyllid Trioza erytreae. It has,venturia scab,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",citrus_greening_hlb,apple_scab,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.802,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
small round structured viruses,"Narcissus is a genus of predominantly spring flowering perennial plants of the amaryllis family, Amaryllidaceae. Various",proteales,Proteales is an order of flowering plants consisting of three families. The Proteales have been recognized by almost all taxonomists.,agrovoc_c_214849bb,agrovoc_c_6241,http://aims.fao.org/aos/agrovoc/c_214849bb,http://aims.fao.org/aos/agrovoc/c_6241,0,0,0.001,poor,poor,D,0.0,,,original_llm,1,plant,unknown,,0,0
late blight of tomato,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",plb,Oomycete disease of potato caused by Phytophthora infestans. Causes dark water-soaked lesions on leaves and tuber rot. T,late_blight,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.3428,good,good,B,0.0,,,original_llm,0,fungus,disease,,0,0
citrus hlb,Citrus greening disease is a disease of citrus trees caused by bacteria of the genus Liberibacter. These microbes are transmitted by two species of bug: the Asian citrus psyllid Diaphorina citri and the African citrus psyllid Trioza erytreae.,carre's disease,"Rhizoctonia theobromae is a species of fungus in the order Cantharellales. Basidiocarps are thin, effused, and web-like.",citrus_greening_hlb,agrovoc_c_27087,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_27087,0,0,0.0135,good,medium,D,0.0,,,original_llm,0,disease,disease,,0,0
ascochyta blight on peas,Ascochyta blights occur throughout the world and can be of significant economic importance. Three fungi contribute to the ascochyta blight disease complex of pea.,tomato yellow leaf curl virus,"Tomato yellow leaf curl virus (TYLCV) is a DNA virus from the genus Begomovirus and the family Geminiviridae. TYLCV is one of the most serious diseases affecting tomato plants, especially in tropical and subtropical areas, where it often causes major crop losses.",agrovoc_c_00cfeede,tomato_yellow_leaf_curl,http://aims.fao.org/aos/agrovoc/c_00cfeede,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1786,good,good,D,0.0,,,original_llm,0,disease,virus,,0,0
bovine syncytial virus,"Bovine respiratory syncytial virus (BRSV) is pneumovirus closely related to human respiratory syncytial virus (RSV) that is a common cause of respiratory disease in cattle, particularly calves.",pectobacterium carotovorum,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,agrovoc_c_23152,agrovoc_c_24748,http://aims.fao.org/aos/agrovoc/c_23152,http://aims.fao.org/aos/agrovoc/c_24748,0,0,0.0356,medium,good,D,0.0,,,original_llm,0,virus,plant,,0,0
rubella virus,"Rubella virus (RuV) is the pathogenic agent of the disease rubella, transmitted only between humans via the respiratory route, and is the main cause of congenital rubella syndrome when infection occurs during the first weeks of pregnancy.",plb,Oomycete disease of potato caused by Phytophthora infestans. Causes dark water-soaked lesions on leaves and tuber rot. T,agrovoc_c_9cfeec42,late_blight,http://aims.fao.org/aos/agrovoc/c_9cfeec42,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,virus,disease,,0,0
cereal powdery mildew,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,powdery mildew of wheat,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,wheat_powdery_mildew,wheat_powdery_mildew,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.5593,good,good,A,0.5,,,original_llm,0,fungus,fungus,,0,1
pleurotus,"Pleurotus is a genus of gilled mushrooms with species known as oyster, abalone, or tree mushrooms. It includes some of the most commonly cultivated edible mushrooms in the world, such as P.",citrus hlb,Citrus greening disease is a disease of citrus trees caused by bacteria of the genus Liberibacter. These microbes are transmitted by two species of bug: the Asian citrus psyllid Diaphorina citri and the African citrus psyllid Trioza erytreae.,agrovoc_c_6017,citrus_greening_hlb,http://aims.fao.org/aos/agrovoc/c_6017,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0972,poor,good,D,0.0,,,original_llm,0,plant,disease,,0,0
fusarium wilt of cucumber,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",rice blast disease,"Magnaporthe grisea, also known as rice blast fungus, rice rotten neck, rice seedling blight, blast of rice, oval leaf spot of graminea, pitting disease, ryegrass blast, Johnson spot, neck blast, wheat blast and Imochi (稲熱), is a plant-pathogenic fungus and model organism that causes a serious disease affecting rice.",agrovoc_c_915c5423,rice_blast,http://aims.fao.org/aos/agrovoc/c_915c5423,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
citrus haunglongbing,Same as Citrus Greening — Huanglongbing (HLB) is the Chinese name for the bacterial citrus greening disease. Blotchy mot,haunglongbing,Same as Citrus Greening — Huanglongbing (HLB) is the Chinese name for the bacterial citrus greening disease. Blotchy mot,citrus_greening_hlb,citrus_greening_hlb,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6838,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
powdery mildew of grape,"Erysiphe necator, synonym Uncinula necator, is a fungus that causes powdery mildew of grape. It is a common pathogen of Vitis species, including the wine grape, Vitis vinifera.",pectobacterium carotovorum subsp. carotovorum,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,grape_powdery_mildew,agrovoc_c_1d213b49,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_1d213b49,0,0,0.3513,good,good,D,0.0,,,original_llm,0,fungus,plant,,0,0
fireblight,"Fire blight, also written fireblight, is a contagious disease affecting apples, pears, and some other members of the family Rosaceae. It is a serious concern to apple and pear producers.",abutilon mosaic virus,"Abutilon mosaic virus (AbMV) is a virus of the genus Begomovirus. It infects Abutilon species, notably the flowering maple, Abutilon striatum. The mottled or variegated effect on the leaves of Abutilon striatum is sought after.",fire_blight,agrovoc_c_e56144a3,https://en.wikipedia.org/wiki/Fire_blight,http://aims.fao.org/aos/agrovoc/c_e56144a3,0,0,0.0329,good,good,D,0.0,,,original_llm,0,disease,virus,,0,0
lr,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface.,wheat brown rust,"Wheat leaf rust is a fungal disease that affects wheat, barley, rye stems, leaves and grains. In temperate zones it is destructive on winter wheat because the pathogen overwinters.",wheat_leaf_rust,wheat_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.3548,good,good,B,0.0,,,original_llm,0,disease,fungus,,0,0
potato late blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",phytophthora blight of potato,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late_blight,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.8035,good,good,A,0.3333,,,original_llm,0,fungus,fungus,,0,1
pectobacterium carotovorum subsp. atrosepticum,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,northern corn leaf blight,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",agrovoc_c_b8694bb6,northern_corn_leaf_blight,http://aims.fao.org/aos/agrovoc/c_b8694bb6,https://en.wikipedia.org/wiki/Northern_corn_leaf_blight,0,0,0.001,good,good,D,0.0,,,original_llm,0,plant,disease,,0,0
rice blast disease,"Magnaporthe grisea, also known as rice blast fungus, rice rotten neck, rice seedling blight, blast of rice, oval leaf spot of graminea, pitting disease, ryegrass blast, Johnson spot, neck blast, wheat blast and Imochi (稲熱), is a plant-pathogenic fungus and model organism that causes a serious disease affecting rice.",roya del cafeto,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historicall,rice_blast,coffee_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
coffee rust,"Hemileia vastatrix is a multicellular basidiomycete fungus of the order Pucciniales that causes coffee leaf rust (CLR), a disease affecting the coffee plant.",clr,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historicall,coffee_leaf_rust,coffee_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4648,good,good,B,0.0,,,original_llm,0,fungus,disease,,0,0
tetranychus infestation,Tetranychus urticae is a species of plant-feeding mite generally considered to be a pest. It is the most widely known member of the family Tetranychidae or spider mites.,tomato spider mites,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",tomato_spider_mites,tomato_spider_mites,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6598,medium,good,B,0.0,,,original_llm,0,plant,plant,,0,0
alfalfa mosaic virus group,"Alfalfa mosaic virus (AMV), also known as Lucerne mosaic virus or Potato calico virus, is a worldwide distributed phytopathogen that can lead to necrosis and yellow mosaics on a large variety of plant species, including commercially important crops.",brown spot of rice,Cochliobolus miyabeanus is a fungus that causes brown spot disease in rice. [Bipolaris is the correct name according to https://www.catalogueoflife.org/data/taxon/LVRG],agrovoc_c_72c44dde,rice_brown_spot,http://aims.fao.org/aos/agrovoc/c_72c44dde,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0532,good,good,D,0.0,,,original_llm,0,virus,disease,,0,0
fusarium wilt of melon,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",cassava mosaic virus,"Cassava mosaic virus(es) is a collective name used to refer to one or more of eleven plant pathogenic viruses in the genus Begomovirus. African cassava mosaic virus (ACMV), East African cassava mosaic virus (EACMV), and South African cassava mosaic virus (SACMV) are distinct circular single-stranded DNA viruses which are transmitted by whiteflies and primarily infect cassava plants; these have thus far only been reported from Africa.",agrovoc_c_539e67d2,agrovoc_c_33962,http://aims.fao.org/aos/agrovoc/c_539e67d2,http://aims.fao.org/aos/agrovoc/c_33962,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,virus,,0,0
turcicum leaf blight,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",northern blight of maize,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",northern_corn_leaf_blight,northern_corn_leaf_blight,https://en.wikipedia.org/wiki/Northern_corn_leaf_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6421,good,good,B,0.0,,,original_llm,0,disease,disease,,0,1
wpm,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,coffee leaf rust,"Hemileia vastatrix is a multicellular basidiomycete fungus of the order Pucciniales that causes coffee leaf rust (CLR), a disease affecting the coffee plant.",wheat_powdery_mildew,coffee_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1133,good,good,D,0.0,,,original_llm,0,disease,fungus,,0,0
pleurotus ostreatus,"Pleurotus ostreatus, commonly known as the oyster mushroom, grey oyster mushroom, oyster fungus, hiratake, or pearl oyster mushroom, is a popular edible mushroom found in temperate and subtropical forests around the world.",sobemovirus,"Sobemovirus is a genus of non-enveloped, positive-strand RNA viruses which infect plants. There are 27 species in this genus. Diseases associated with this genus include: mosaics and mottles.",agrovoc_c_34562,agrovoc_c_32867,http://aims.fao.org/aos/agrovoc/c_34562,http://aims.fao.org/aos/agrovoc/c_32867,0,0,0.001,good,poor,D,0.0,,,original_llm,0,fungus,plant,,0,0
rhinovirus,"The rhinovirus is a positive-sense, single-stranded RNA virus belonging to the genus Enterovirus in the family Picornaviridae.",peb,"Fungal disease of potato caused by Alternaria solani. Produces dark brown target-board lesions on lower leaves first, pr",agrovoc_c_6559,early_blight,http://aims.fao.org/aos/agrovoc/c_6559,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,plant,fungus,,0,0
israeli acute paralysis virus,Diseases of the honey bee or abnormal hive conditions include:,potato late blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",agrovoc_c_59af2cc9,late_blight,http://aims.fao.org/aos/agrovoc/c_59af2cc9,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,poor,good,D,0.0,,,original_llm,0,virus,fungus,,0,0
sclerotium oryzae sativae,This article is a list of diseases of rice. Diseases have historically been one of the major causes of rice shortages.,rhinovirus,"The rhinovirus is a positive-sense, single-stranded RNA virus belonging to the genus Enterovirus in the family Picornaviridae.",agrovoc_c_26673,agrovoc_c_6559,http://aims.fao.org/aos/agrovoc/c_26673,http://aims.fao.org/aos/agrovoc/c_6559,0,0,0.2269,poor,good,D,0.0,,,original_llm,0,unknown,plant,,0,0
erwinia carotovora,Erwinia is a genus of Enterobacterales bacteria containing mostly plant pathogenic species which was named for the famou,leaf spot of tomato,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",agrovoc_c_24748,septoria_leaf_spot,http://aims.fao.org/aos/agrovoc/c_24748,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0026,poor,good,D,0.0,,,original_llm,0,bacteria,disease,,0,0
grape black rot,"Grape black rot is a fungal disease caused by an ascomycetous fungus, Guignardia bidwellii, that attacks grape vines during hot and humid weather. The disease ""originated in eastern North America, but now occurs in portions of Europe, South America, and Asia.",gbr,Fungal disease of grape caused by Guignardia bidwellii. Causes small yellow-green spots on leaves and shrivels fruit int,grape_black_rot,grape_black_rot,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4848,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
semliki forest virus,"Semliki Forest virus is an alphavirus found in central, eastern, and southern Africa. It was first isolated from mosquitoes in the Semliki Forest, Uganda by the Uganda Virus Research Institute in 1942 and described by Smithburn and Haddow.",sclerotinia trifoliorum,"Sclerotinia trifoliorum is a plant pathogen infecting alfalfa, red clover, chickpea, and fava bean. have done much work on this disease and fava bean.",agrovoc_c_35375,agrovoc_c_27372,http://aims.fao.org/aos/agrovoc/c_35375,http://aims.fao.org/aos/agrovoc/c_27372,0,0,0.0498,medium,good,D,0.0,,,original_llm,0,virus,disease,,0,0
fusarium wilt of date palm,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",newcastle disease,"Virulent Newcastle disease (VND), formerly exotic Newcastle disease, is a contagious viral avian disease affecting many domestic and wild bird species; it is transmissible to humans.",agrovoc_c_a8979634,agrovoc_c_5165,http://aims.fao.org/aos/agrovoc/c_a8979634,http://aims.fao.org/aos/agrovoc/c_5165,0,0,0.001,good,medium,D,0.0,,,original_llm,0,disease,disease,,0,0
black sigatoka,"Black sigatoka is a leaf-spot disease of banana plants caused by the ascomycete fungus Mycosphaerella fijiensis (Morelet), also known as black leaf streak.",japanese encephalitis virus,"Japanese encephalitis (JE) is an infection of the brain caused by the Japanese encephalitis virus (JEV). While most infections result in little or no symptoms, occasional inflammation of the brain occurs.",black_sigatoka,agrovoc_c_16437,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_16437,0,0,0.047,good,good,D,0.0,,,original_llm,0,disease,virus,,0,0
grape esca (black measles),Complex fungal disease of grapevine caused by multiple fungi including Phaeomoniella chlamydospora. Causes tiger-stripe,bacterial leaf blight of rice,Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting,grapevine_esca,rice_bacterial_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.8388,good,good,D,0.0,,,original_llm,0,disease,bacteria,,0,0
soybean mosaic virus,Soybean mosaic virus (SMV) is a member of the plant virus genus Potyvirus. It infects mainly plants belonging to the family Fabaceae but has also been found infecting other economically important crops.,isariopsis leaf spot,"Isariopsis is a genus of fungi in the family Mycosphaerellaceae. The plant disease called isariopsis leaf spot is actually caused by Pseudocercospora vitis, formerly known as I.",soybean_mosaic_virus,grape_leaf_blight,https://en.wikipedia.org/wiki/Soybean_mosaic_virus,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1085,good,poor,D,0.0,,,original_llm,0,virus,disease,,0,0
head blight,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain,fusarium scab,"Gibberella zeae, also known by the name of its anamorph Fusarium graminearum, is a fungal plant pathogen which causes fusarium head blight (FHB), a devastating disease on wheat and barley.",wheat_fusarium_head_blight,wheat_fusarium_head_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.8068,good,good,B,0.0,,,original_llm,0,disease,fungus,,0,0
yellow shoot disease,Same as Citrus Greening — Huanglongbing (HLB) is the Chinese name for the bacterial citrus greening disease. Blotchy mot,proterorhinus marmoratus,"Proterorhinus marmoratus is a species of gobiid fish, a tubenose goby native to the brackish water parts of the Black Sea and the Sea of Azov, near the coasts of Bulgaria, Georgia, Romania, Ukraine and Russia.",citrus_greening_hlb,agrovoc_c_44606,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_44606,0,1,0.3348,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
rotylenchulus,Rotylenchulus is a genus of nematodes in the family Hoplolaimidae. They are mostly found in tropical and subtropical areas where they are semi-endoparasites of the roots of herbaceous and woody plants.,fijivirus,"Fijivirus is a genus of double-stranded RNA viruses in the order Reovirales and family Spinareoviridae. Diseases associated with this genus include: galls (tumours) in infected plants and Fiji disease, with severe stunting, deformation and death.",agrovoc_c_6669,agrovoc_c_f28564cf,http://aims.fao.org/aos/agrovoc/c_6669,http://aims.fao.org/aos/agrovoc/c_f28564cf,0,0,0.0359,poor,poor,D,0.0,,,original_llm,1,plant,plant,,0,0
fusarium wilt,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",fusarium wilt of banana,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",banana_fusarium_wilt,banana_fusarium_wilt,https://en.wikipedia.org/wiki/Panama_disease,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7174,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
xanthomonas spot,"Xanthomonas is a genus of bacteria, many of which cause plant diseases. There are at least 27 plant associated Xanthomonas spp., that all together infect at least 400 plant species.",tomato bacterial spot,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",tomato_bacterial_spot,tomato_bacterial_spot,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6682,poor,good,A,0.25,,,original_llm,0,plant,bacteria,,0,0
cereal rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",sclerotinia libertiana,"Sclerotinia sclerotiorum is a plant pathogenic fungus and can cause a disease called white mold if conditions are conducive. sclerotiorum can also be known as cottony rot, watery soft rot, stem rot, drop, crown rot and blossom blight.",stem_rust,agrovoc_c_27369,https://en.wikipedia.org/wiki/Stem_rust,http://aims.fao.org/aos/agrovoc/c_27369,0,0,0.0186,good,good,D,0.0,,,original_llm,0,fungus,disease,,0,0
peb,"Fungal disease of potato caused by Alternaria solani. Produces dark brown target-board lesions on lower leaves first, pr",verticillium wilt,"Verticillium wilt is a wilt disease affecting over 350 species of eudicot plants. It is caused by six species of Verticillium fungi: V. dahliae, V. albo-atrum, V. longisporum, V. nubilum, V. theobromae and V. tricorpus.",early_blight,verticillium_wilt,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://en.wikipedia.org/wiki/Verticillium_wilt,0,0,0.001,good,good,D,0.0,,,original_llm,0,fungus,disease,,0,0
turcicum leaf blight,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",lelystad virus,"Porcine reproductive and respiratory syndrome virus (PRRSV), is a virus that causes a disease of pigs, called porcine reproductive and respiratory syndrome (PRRS), also known as blue-ear pig disease.",northern_corn_leaf_blight,agrovoc_c_35370,https://en.wikipedia.org/wiki/Northern_corn_leaf_blight,http://aims.fao.org/aos/agrovoc/c_35370,0,0,0.1254,good,medium,D,0.0,,,original_llm,0,disease,virus,,0,0
foc,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport,banana fusarium wilt,"cubense is a fungal plant pathogen that causes Panama disease of banana, also known as Fusarium wilt. The fungi and the related disease are responsible for widespread pressure on banana growing regions, destroying the economic viability of several commercially important banana varieties.",banana_fusarium_wilt,banana_fusarium_wilt,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.479,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
rubivirus,Riboviria is a realm of viruses that includes all viruses that use a homologous RNA-dependent polymerase for replication,squash powdery mildew,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthe,agrovoc_c_1322659103994,squash_powdery_mildew,http://aims.fao.org/aos/agrovoc/c_1322659103994,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,medium,medium,D,0.0,,,original_llm,0,unknown,fungus,,0,0
grape leaf blight,Fungal disease of grape caused by Pseudocercospora vitis. Creates irregular brown lesions on leaves. Also called Isariop,sequivirus,"Sequivirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. There are five species in this genus. Diseases associated with this genus include: PYFV: vein-yellowing, yellow flecks and yellow/green mosaic symptoms in parsnip, and ‘yellow net', followed by yellow spots and leaf distortion in celery.",grape_leaf_blight,agrovoc_c_8f0d2083,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_8f0d2083,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
spider mite of tomato,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",gastrothylax,"Indoplanorbis exustus is a species of air-breathing freshwater snail, an aquatic pulmonate gastropod mollusk in the ram'",tomato_spider_mites,agrovoc_c_3202,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_3202,0,0,0.8136,good,medium,D,0.0,,,original_llm,0,plant,plant,,0,0
blb,"BLB may refer to:Bad Berleburg, Germany, vehicle registration Blacklight Blue, a fluorescent black light emitting negligible visible light Blue Letter Bible Former USAF Howard Air Force Base, Panama, IATA code Public commercial airport terminal at Howard Air Force Base, Panamá Pacífico International Airport Bryant-Lake Bowl",xoo blight,Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting,rice_bacterial_blight,rice_bacterial_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4778,medium,good,B,0.0,,,original_llm,0,unknown,disease,,0,0
